 , LINK, DESCRIPCIÓN, ETAPA, FECHA PUBLICACIÓN, PROYECTO CONTRATADO, ESTADO, LOCALIZACIÓN, INVERSIÓN, TIPO DESARROLLO, MUNICIPIO, COLONIA, C.P.:, SECTOR, CATEGORÍA, FECHA INICIO PROBABLE, FECHA TERMINO PROBABLE, CONSTRUCCIÓN, TERRENO, SUCURSAL, Observaciones, Clasificación, Detalles, Descripción extra
154, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193813,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
155, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193814,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
156, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193815,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
157, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193816,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
158, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193817,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
159, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193818,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
160, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193819,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
161, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193820,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
162, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193821,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
163, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193822,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
164, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193823,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
165, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193824,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
166, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193825,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
167, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193826,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
168, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193827,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
169, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193828,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
170, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193829,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
171, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193830,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
172, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193831,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
173, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193832,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
174, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193833,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
175, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193834,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
176, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193835,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
177, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193836,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
178, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193837,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
179, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193838,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
180, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193839,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
181, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193840,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
182, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193841,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
183, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193842,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
184, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193843,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
185, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193844,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
186, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193845,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
187, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193846,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
188, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193847,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
189, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193848,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
190, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193849,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
191, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193850,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
192, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193851,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
193, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193852,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
194, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193853,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
195, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193854,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
196, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193855,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
197, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193856,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
198, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193857,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
199, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193858,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
200, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193859,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
201, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193860,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
202, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193861,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
203, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193862,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
204, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193863,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
205, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193864,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
206, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193865,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
207, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193866,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
208, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193867,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
209, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193868,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
210, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193869,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
211, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193870,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
212, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193871,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
213, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193872,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
214, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193873,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
215, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193874,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
216, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193875,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
217, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193876,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
218, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193877,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
219, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193878,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
220, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193879,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
221, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193880,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
222, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193881,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
223, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193882,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
224, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193883,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
225, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193884,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
226, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193885,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
227, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193886,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
228, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193887,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
229, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193888,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
230, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193889,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
231, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193890,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
232, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193891,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
233, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193892,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
234, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193893,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
235, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193894,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
236, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193895,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
237, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193896,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
238, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193897,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
239, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193898,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
240, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193899,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
241, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193900,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
242, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193901,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
243, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193902,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
244, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193903,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
245, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193904,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
246, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193905,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
247, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193906,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
248, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193907,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
249, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193908,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
250, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193909,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
251, http://www.construleads.com/cl20/ficha-obra/?muestra=1&claveProyecto=OC193910,, , , , , , $0.00 , , , , , , , , , 0, 0, Teléfono:  Dirección: , , , , 
